	appid	category	rating	review	sentiment
302	com.facebook.katana	social	3	Latest update Changed all my privacy settings, won't allow me to like artist pages from my own Music page who I'd like to support, it keeps crashing my messenger too glitching into the wrong person I'm trying to message. Please fix this. A lot of my time went into my music page and I don't want to delete and start all over on followers. Thank you. *Update* mostly everything is working except for some loading, notifications and a couple bugs, music page is good though.	{'neg': 0.061, 'neu': 0.78, 'pos': 0.158, 'compound': 0.856}
303	com.facebook.katana	social	1	This app continues to get worse over time. Every 3 posts in my news feed is an ad. I adjust my settings and continue to get more ads. I hide all ads from pages and they continue to show up. Posts will not load on specific pages or in groups. The only way to view posts is in the news feed, any other way does not work.	{'neg': 0.072, 'neu': 0.928, 'pos': 0.0, 'compound': -0.6204}
304	com.facebook.katana	social	1	"After forcing me to confirm my identity (for the 2nd time in April), Facebook now won't let me log in, as it tells me, ""We'll take a look at the documents you submitted and get back to you. If we need more help confirming your name, we'll reach out for additional documentation."" It is now May 1, and I have been having this problem since April 27th. And I can't uninstall FB so that it can be reinstalled. And forget about getting any help from Facebook."	{'neg': 0.054, 'neu': 0.873, 'pos': 0.073, 'compound': 0.1945}
305	com.facebook.katana	social	5	I love Facebook but ,my phone was stolen and I did not get it back. Note I can't find my Facebook that I've had for two years. Dam it took me a month to find my Google timeline. Im old skool. I think the problem is that I verified my fictitious Facebook that I just created, soI that I could post a picture of my phone thief. Sydney cooper is that page. If I can figure out how to delete Sydney, maybe I can start over and get mine back????	{'neg': 0.13, 'neu': 0.821, 'pos': 0.049, 'compound': -0.8836}
306	com.facebook.katana	social	2	"Since the newest update, I havent been able to see comments on most posts and my videos dont play for more than 5 or 6 seconds before moving onto another video. Its really annoying. I also HATE how you see the same 5 stories on your feed over and over again. They need to go back to having a ""most recent"" option or something. I'm seriously tired of hiding posts, unfollowing people and unlicking pages just to see my friends and families posts."	{'neg': 0.171, 'neu': 0.797, 'pos': 0.033, 'compound': -0.9034}
307	com.facebook.katana	social	1	The translate feature is longer available for Facebook posts and the admins refuse to address it. I would like to be able to understand what someone on a public post says if I can't read or speak their native tongue. It worked perfectly fine a couple of weeks ago, so update and fix it.	{'neg': 0.036, 'neu': 0.824, 'pos': 0.14, 'compound': 0.743}
308	com.facebook.katana	social	1	This update sucks!!! Holy jeezus I cant get into the app unless i shut it down it turn it back on. It zaps my battery. How do i know? I uninstalled and it was fine! I reinstall and guess what?!? My battery is zapping out again. Ridiculous! For how much money you guys have you have a crappy team developing updates lately.....	{'neg': 0.147, 'neu': 0.827, 'pos': 0.026, 'compound': -0.8593}
309	com.facebook.katana	social	2	Absolutely awful since the last update. Never had a problem with this app until now. Loads the same statuses over and over again even if I hide the posts. Pictures won't show up or take ages to load. Group navigation is now atrocious. I don't get half the notifications. Really disappointed	{'neg': 0.145, 'neu': 0.815, 'pos': 0.039, 'compound': -0.7293}
310	com.facebook.katana	social	3	Again, latest update STILL messed up. I can't comment on posts, the notification keeps notifying me of the same thing. Also it doesn't give me the option of choosing to post as myself or my page when commenting, it just picks at random. I am also unable to hide ads which I am not interested in, which sucks. What is going on, app devs?	{'neg': 0.129, 'neu': 0.871, 'pos': 0.0, 'compound': -0.7819}
311	com.facebook.katana	social	5	If there's one thing more that I want in this app it's the ability to draft and format notes in it (I love Notes but I'm not on PC all the time). Also please offer more quiz types in Social Learning groups. Teachers in our college are starting to prefer Facebook as the platform of choice in this time of social distancing (because in the Philippines a lot of students are on free data), and these additional features would be helpful.	{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.9396}
312	com.facebook.katana	social	4	Help me fix the feature photo pls. In other's account, they can put/upload pics in their feature photo. While in my account, I can only feature my old stories. Fix it please. I really love the old feature photo! :( Sorry for my bad english. This language is not my first language.	{'neg': 0.121, 'neu': 0.705, 'pos': 0.174, 'compound': 0.5244}
313	com.facebook.katana	social	1	Suggestion, kindly put under settings: [1] Adjust automatic quality of video (some like it lower quality) [2] Adjust speed of the video (some like it faster like 1.25, 1.5, 1.75) [3] When opening a chatbox, pls do put an option that searches for all the files (whether, pdf, document, pptx) in that particular chatbox. It is very convenient honestly. After that, I'll give a five star.	{'neg': 0.029, 'neu': 0.771, 'pos': 0.2, 'compound': 0.9017}
314	com.facebook.katana	social	2	There is always something that keeps going wrong. The new video player is pathetic. If you start watching a video on your timeline and then click to watch the whole thing, it starts from the beginning everytime. You need to press back button 2-3 times to exit. There are so many buttons on the interface while watching the videos, if you try to just check how long the video is, something gets pressed and either it skips to the next video or skips 10 seconds or restarts. Why fix what's not broken?	{'neg': 0.069, 'neu': 0.905, 'pos': 0.026, 'compound': -0.6423}
315	com.facebook.katana	social	1	I became locked out for security reasons in the middle of browsing; I did not sign out. Now my account seems to have dissapeared completely. Requesting drivers license to verify identity is a bit much for a social media platform. I have one account with some pages and groups all associated to one account. Have never created more than one profile. Lock me out. Prey on someone else for their identity. It is lame.	{'neg': 0.058, 'neu': 0.911, 'pos': 0.031, 'compound': -0.2824}
316	com.facebook.katana	social	4	Amazing social app. I love Facebook. Through that i can come in contact with many unknown person and also with my friends ,family etc. But i seen one problem with this app much time i faced with many bugs in the post section. In that case when i click in a photo my phones notification bar stop to work. But all over i love Facebook.I hope Facebook team will try to repair my report. And one more problem i seen my post don't reached to my all friends i don't like this policy. Thanks you. ⒷⒾⓈⒽⒶⓁ	{'neg': 0.117, 'neu': 0.682, 'pos': 0.201, 'compound': 0.9052}
317	com.facebook.katana	social	1	The new update sucks. Video organization is terrible. You use to be able to click on a video and share from there as well as see other similar videos. Now you can click on a video and only watch that video with no sharing options. Needs to go back to the way it was.	{'neg': 0.13, 'neu': 0.8, 'pos': 0.07, 'compound': -0.5621}
318	com.facebook.katana	social	1	Facebook forever messing up with all these damn updates. So here we have another unnecessary update and for what? The app still sucks. Now when you go on pages you like to look at the content and you scroll down you can only go past 2 post and it stops and you see that annoying ass loading circle. When we finally get use to the new update and actually have an app that fully functions, ya'll screw it up. Thanks. 5/1/20 Another unnecessary update and still can't get nothing right. Y'all suck..💯	{'neg': 0.136, 'neu': 0.791, 'pos': 0.073, 'compound': -0.7057}
319	com.facebook.katana	social	2	I keep getting a notification icon in the app after going through my notifications but there are never any unread notifications. I'll go onto the website and mark all as read and it fixes it but there's no point having a mobile app when I'm having to use the site through a browser usually twice daily. Please fix it.	{'neg': 0.045, 'neu': 0.908, 'pos': 0.047, 'compound': 0.0387}
320	com.facebook.katana	social	3	This app is ok, it works ok for the most part. My only major really painfully frustrating problem is that I don't get push notifications on my Galaxy S10. I've triple checked all notification settings on my phone and on the app, they just don't work. I had a bit of luck the other day after enabling Email notifications for everything. Some push notifications came through, probably for about 2 days, then it just stopped sending me any. Email notifications always work for me, but its not ideal...the Galaxy S10 sometimes takes a while to refresh emails in Gmail, so I often miss important posts from people I follow. Please could you look into the issue and resolve it, it would be very much appreciated. Thank you.	{'neg': 0.071, 'neu': 0.787, 'pos': 0.141, 'compound': 0.9048}
321	com.facebook.katana	social	1	Their updates take way too long to roll out. This last one with the hug has been out at least 3 days and I still haven't recieved it. It's also buggy because 8 have friends in Europe that get updates before me. And it will crash while I'm scrolling and I will lose my place on my timeline. Fix your stupid app Mark Zuckerberg.	{'neg': 0.119, 'neu': 0.797, 'pos': 0.084, 'compound': -0.3818}
322	com.facebook.katana	social	1	Ads...ads...ads... Remember those days where all you had to deal with was people complaining how bad their life was, and all you had to do was hide them? Yea...I do. I don't use Facebook anymore for social media anymore. 9 times out of 10 it's for the market place. That thing seems broken pretty often. Searching for something only makes it freeze.	{'neg': 0.143, 'neu': 0.794, 'pos': 0.062, 'compound': -0.6908}
323	com.facebook.katana	social	1	Most annoying: ads with high volume... AND IT BOILS YOUR PHONE!!! Go duck (🦆) yourselves, Facebook!!! Can't disable notifications and although I configure my phone to close the app once I'm not using it, it does have a system service that kills battery, memory and cpu PLUS spy.... notifications keep on showing... can't disabled push notifications for groups => garbage! it's a plague	{'neg': 0.11, 'neu': 0.89, 'pos': 0.0, 'compound': -0.8253}
324	com.facebook.katana	social	3	"The constant updates are getting ridiculous. Getting really close to everyday and all they do is make it impossible to navigate easily as it changes so often. you figure it out and next time it is different or you can't figure out how to get to what you want. Can't remove or change things to personal preference like removing ""watch list"" or changing what is on it. I would rather see more of my friends & group posts than the commercial pages, especially the OLD/rerun stories."	{'neg': 0.027, 'neu': 0.87, 'pos': 0.103, 'compound': 0.7239}
325	com.facebook.katana	social	1	I find the auto-refresh of the content very annoying. Scenario 1: I see a link posted by my friend, I click into it, find it impressive, exit and get back to the FB app hoping to give a positive response - and the contents get refreshed and I have to search for that post again (and I do not always recall who posted it, making the search more difficult) Scenario 2: Reading a post, have other things to do so have to put it aside and come back later. Reopen app and the post is nowhere to be found.	{'neg': 0.052, 'neu': 0.833, 'pos': 0.116, 'compound': 0.7972}
326	com.facebook.katana	social	1	It's getting so laggy and crashes for literally no reason and I swear there's nothing problem with my phone or else but It's just really getting laggy whenever I use it for just 20-30 minutes! It's just pissing me off cause I can't continue watching some videos and scroll properly! I hope developers get this fixed cause I know I'm not the only person who's experiencing this!	{'neg': 0.096, 'neu': 0.831, 'pos': 0.073, 'compound': 0.2744}
327	com.facebook.katana	social	1	Facebook has disabled my account without giving any reason at all and that too in the MIDDLE OF A LOCKDOWN. I was asked to submit a govt. Issued photo ID and after doing that I got a confirmation mail for the same but even now no review has been done. Kindly look into it. I have been using facebook for over a decade now. This is literally torture. Please fix this is issue or atleast tell people why you have disabled their account.	{'neg': 0.102, 'neu': 0.822, 'pos': 0.076, 'compound': -0.3438}
328	com.facebook.katana	social	3	Overall the app functions fine. However, the amount of folders get really confusing and its difficult to navigate pages. Also, nothing against the app, but there is soooo much negativity amongst its users! If you're someone who struggles with taking things you see on social media to heart, this definitely is not the app for you	{'neg': 0.169, 'neu': 0.747, 'pos': 0.083, 'compound': -0.6957}
329	com.facebook.katana	social	3	"Issue with FB: 1) We need a better way to appeal temporarily bans and removed posts. Idiots will use ""report"" on everything til eventually it works. As a result, people end up getting their account temporarily banned for a NON-OFFENSIVE post and try to appeal the decision. But appeals get DENIED and are NEVER reviewed. How do I know theyre not reviewed? Because the posts that get removed are regular posts, selfies, group pics, and memes. If they actually reviewed it, they'd see a mistake made"	{'neg': 0.107, 'neu': 0.872, 'pos': 0.021, 'compound': -0.8442}
330	com.facebook.katana	social	1	I have been on Facebook a long time and I play all my games through Facebook I had to get a new phone which I've done many times downloaded Facebook and my new apps to my phone all I can get when I try to log in through the game is connection error try later I have talked to the phone company I have uninstalled reinstalled reset everything that you would take to do and it still doesn't work people are begging for help in the same issue and no one responds. It's not worth the time anymore and you	{'neg': 0.062, 'neu': 0.891, 'pos': 0.048, 'compound': -0.1195}
331	com.facebook.katana	social	3	After the last few updates, there are no See Translation below posts by foreign friends. I read on FB help centre and many having this problems even though we have never change the languages/translations settings. The second problems is with the memories. If we try to check Memories after the first time only the most recent Memory is shown on top and it never load the other Memories.	{'neg': 0.103, 'neu': 0.799, 'pos': 0.098, 'compound': -0.1091}
332	com.facebook.katana	social	1	Ads every other post! Story mode is stupid, most recent doesn't work properly, keep getting notifications for friend suggestions and the videos popping out when you go to close the is stupid and you can't disable them anymore. Sadly there are games that use Facebook to back up their data so I have to keep it. Can't wait for this to not be the case so I can uninstall it.	{'neg': 0.125, 'neu': 0.834, 'pos': 0.04, 'compound': -0.7712}
333	com.facebook.katana	social	5	It is good for time killer and getting connected with your friends through status posting also I love how easy to use the app the only problem is that the arrangement of posts in the marketplace is not arranged by the time it is posted I hope that the ones that are posted for the longer time will be deleted automatically so that online shoppers can see much more active seller in the place.	{'neg': 0.076, 'neu': 0.717, 'pos': 0.206, 'compound': 0.8999}
334	com.facebook.katana	social	1	This is a huge social media app and I see many antisocial post which I want to report to Facebook for screening but can't submit as the process to report to fb get stuck at loading. I see many misleading content being post which I completely understand is not ur fault but the safety measure to counter this us not working, which is ur fault. Waiting to see this fixed as I use to love fb, hmmmmmmm	{'neg': 0.102, 'neu': 0.736, 'pos': 0.162, 'compound': 0.6795}
335	com.facebook.katana	social	1	crappy updates as always. every time i check my notifications, it says i have 56 of them, i go through and clean em up and there they are again saying i have notifications. On top of it, every damn update it gets worse and worse. You need to fix the damn app or just get rid of it!!!!	{'neg': 0.228, 'neu': 0.71, 'pos': 0.063, 'compound': -0.9164}
336	com.facebook.katana	social	3	I love the feature of this app as it is help us to connect with each other. But I find out some problem when I am trying to change my password to make it more. Because when I am changing my Fb account password to make my ID more strong I find out that I can't see the correct password I am writing. We all know we sometime do some mis typing. So in my suggestion thing in the next update it should be fixed for the betterment of everyone.	{'neg': 0.036, 'neu': 0.87, 'pos': 0.094, 'compound': 0.6994}
337	com.facebook.katana	social	2	"For months now, my notifications rarely update without me having to completely close the app for it to refresh. More often than not, it will continually show me the same notifications throughout the day as if I haven't clicked on it yet. You shouldn't have to specifically go to ""Most Recent"" to see the most recent posts on your timeline. I'm constantly being showed posts from 2-3 days earlier, or hours earlier. Once I close and open the app again, it refreshes and shows more recent posts."	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
338	com.facebook.katana	social	1	The app has been terrible after recent updates. Not loading things properly, saying I'm not connected, refusing to pull up images, not showing replies/comments, etc.... tried all of the self-fixes and it is not making a different. I haven't been having trouble with my phone or ANY other apps, so I know that this app is the problem. Debating discontinuing my use of this app.	{'neg': 0.081, 'neu': 0.855, 'pos': 0.063, 'compound': -0.3147}
339	com.facebook.katana	social	2	Too many things are broken in this app. Just to name a couple, if I go into my activity log, I can't go into the post in which I did the certain activity that I'm looking for (such as comment, post or react). Tapping on the activity does nothing no matter where I tap. This works fine in a web browser, so why not in the app. The other thing is when I go into a group and try to search, nothing comes up even though I know for sure that the word that I searched for has been discussed many times.	{'neg': 0.029, 'neu': 0.904, 'pos': 0.068, 'compound': 0.2857}
340	com.facebook.katana	social	3	Facebook mobile has three ways to access. The mobile version, the lite app, and the Facebook app. And because of the best engineering team. All of them have different problems. The website, the link to profile on search page doesn't work. Not to mention the huge fonts. On the apps clicking on notifs for comments never take you to the comment. Amongst a few notable.	{'neg': 0.038, 'neu': 0.871, 'pos': 0.091, 'compound': 0.5859}
341	com.facebook.katana	social	1	"They delete information they say is inaccurate, but allow propaganda to freely circulate. Bottom line, the ""information"" that passes on Facebook belongs to those who have the highest bid. In a nutshell, Facebook is the most anti-American site out there. The only thing it is good for is playing games. I would never give it my real name, phone number, etc."	{'neg': 0.035, 'neu': 0.772, 'pos': 0.192, 'compound': 0.8807}
342	com.facebook.katana	social	1	Use it mainly for Marketplace, and EVERY SINGLE time you go in to a seller's profile or send a message, it locks you in to it. You have to force close and reopen, and restart everything. The search criteria isn't customizable enough, either	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
343	com.facebook.katana	social	1	"5-1-20 Let me watch videos on the main stream and quit pushing for ""watch"" I hate it. Seriously considering deleting the app. I'm over it if this isn't fixed soon. 5-2-20 And now it won't send me to the right videos when I attempt to follow your broken system. I hit the ""continue in watch"" button and it takes me to an entirely different video. Please stop this pushy behavior and just let me scroll with ease. I'm so fed up at this point. Get rid of the button and quit locking the videos."	{'neg': 0.122, 'neu': 0.83, 'pos': 0.048, 'compound': -0.7741}
344	com.facebook.katana	social	1	Facebook watch is easily one of the worst video streaming services I've ever used. There's some good content on there but you can't watch it without being interrupted by either a random refresh, or the video just freezing and the app refusing to play it when you try to open it to widescreen it.	{'neg': 0.121, 'neu': 0.737, 'pos': 0.142, 'compound': 0.0982}
345	com.facebook.katana	social	1	"- It keeps showing me old news and restricts the accounts that I'm following from appearing on my news feed. - Kicks me out while I'm reading a post or surfing in a group or on a page. - Unpublished my page just because of a ""seem like"" and refused to give me a chance to explain and closed the case without giving a legit reason. - Shows that the Paracel and Spratly Island as belong to Chinese territory, which is a lie that the Chinese government is trying to spread. Pathetic move."	{'neg': 0.101, 'neu': 0.855, 'pos': 0.044, 'compound': -0.6943}
346	com.facebook.katana	social	1	Facebook Marketplace will not load. It won't let me save listings or even click on them now. I tried sending a message to the support team but they ignored it. I need furniture for my son's nursery and without Marketplace I'm not sure how we're going to get it.	{'neg': 0.133, 'neu': 0.832, 'pos': 0.034, 'compound': -0.655}
347	com.facebook.katana	social	2	For some reason my password just changed and I've been trying to reset my password and confirm that I wasnt the one using my account for the past few days and even when I enter the correct answers, it keeps disapproving my request. I dont know what the hell to do right now!	{'neg': 0.086, 'neu': 0.914, 'pos': 0.0, 'compound': -0.7088}
348	com.facebook.katana	social	3	I think this app has got too complex for it's own good, sometimes comments don't load, I click on wrong icon because they're too close to another icon, unless you've got the hands of a child it gets tricky doing straight forward tasks, it's great when it runs smoothly but that's not very often.	{'neg': 0.057, 'neu': 0.84, 'pos': 0.102, 'compound': 0.3818}
349	com.facebook.katana	social	3	Never had a problem until this last update, it tries to install but then it stops and goes back to press the button to update and it just keeps doing it as many times as u want to waste your time. Only fix I could find was uninstalling and reinstalling the app. Every update. UPDATE: STILL WILL NOT UPDATE! Without uninstalling and reinstalling...This is getting ridiculous!	{'neg': 0.128, 'neu': 0.83, 'pos': 0.042, 'compound': -0.8103}
350	com.facebook.katana	social	1	Since latest update there have been multiple issues. If tagged in a comment on a post it doesn't take you to the tagged comment directly, only to the post and then you have to search through all comments to find it. Marketplace is now a wreck, it takes forever to load and if you attempt to search for an item it will not load the search results completely and won't let you view any, then it all freezes up and is slow to exit. I hate that it refreshes on it own and you can't find posts again.	{'neg': 0.075, 'neu': 0.925, 'pos': 0.0, 'compound': -0.7717}
351	com.facebook.katana	social	1	I have reported a problem 4 times with no help or response from Facebook. My newsfeed will not load. It keeps saying can't connect. I can see other Facebook pages ad well as my page. But NOT the news feed page. NOT top stories. NOT recent stories. I have tried everything to fix it with no help from facebook. I saw another review with the same issue. PLEASE FIX!!!	{'neg': 0.117, 'neu': 0.811, 'pos': 0.072, 'compound': -0.3675}
352	com.facebook.katana	social	4	Generally, this app functions well and reliably. However, the design choice of showing images to post (such as to a comment) strictly in a single stream makes it maddeningly impossible to find things when you've got a large number of images and photos arranged into different folders in the Gallery. Facebook needs to implement an option to upload images and photos from the Gallery so that folders can be browsed and items can be found efficiently, or even at all.	{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.6249}
353	com.facebook.katana	social	2	"Was a good app but it seems like the more updates or ""improvements"" that are done, the more glitches there are. Now it's Marketplace. If I try to look at an ad or see what people have listed, my screen freezes & the only way to fix it is to uninstall and reinstall. Also I'm seeing the exact same 4 people in my news feed even though I have over 200 friends in my friends list. I have tried reaching out to Facebook about this but never hear from them. HIGHLY aggravating"	{'neg': 0.051, 'neu': 0.774, 'pos': 0.175, 'compound': 0.9268}
354	com.facebook.katana	social	4	I have been using Facebook for the last 6 years. Every time I update, I gain new experiences. Its importance in the field of social communication is increasing day by day. In addition to entertainment, I think if there is a default icon called Current Affairs for various news in today's world, its use will increase. Hopefully the review will not escape the attention of the authorities!	{'neg': 0.02, 'neu': 0.797, 'pos': 0.183, 'compound': 0.9095}
355	com.facebook.katana	social	1	I don't like the newest update where they've removed the volume option from a video someone shares. Now you have to open it to hear it, instead of just being able to watch and listen from your feed. Then the video is on this small screen with a huge section for comments or other video suggestions across the bottom. I don't like it. Wish it was back to the old way. Unnecessary changes and updates that don't improve use. Facebook is so annoying with their changes.	{'neg': 0.129, 'neu': 0.824, 'pos': 0.047, 'compound': -0.783}
356	com.facebook.katana	social	4	Only two things I would change. 1. Keep things in time line order. Why do I need to search through a bunch of old stuff. To find a post from post I was just working with. 2. After I have cleared a notification why does it have to come back several times over the next four days.	{'neg': 0.0, 'neu': 0.976, 'pos': 0.024, 'compound': 0.1027}
357	com.facebook.katana	social	3	When I access group and choose recent post in sort option, it can't load normally. It just stuck with 1 recent post and loading time animation below it. Fix it asap. It's happen a lot when I upgrade facebook app. Sometimes fixed, and sometimes it shows again.	{'neg': 0.042, 'neu': 0.958, 'pos': 0.0, 'compound': -0.25}
358	com.facebook.katana	social	2	Its being annoying. They will block u for sharing a pic of a drawing showing too mush lap but your friend gets to share a girl jumping in mid air flashing her privates straight to the camera. Yeah real classy. Fix ur damn community guide lines to so so with actual thing that are nudity. Is that or either give us the option to add a censor to the post if it's not kid friendly.	{'neg': 0.154, 'neu': 0.667, 'pos': 0.178, 'compound': 0.32}
359	com.facebook.katana	social	3	Pretty decent but needs an update!! Layout is pretty easy to follow. I like the new menu which is clear and concise. The main thing that is so annoying is when you click on a page, very often it starts going nuts and flicking old and new posts like its syncing but it never stops! Please sort this out!!!	{'neg': 0.123, 'neu': 0.597, 'pos': 0.28, 'compound': 0.9162}
360	com.facebook.katana	social	2	It is sorta like buying a used car with no warranty. The help is whatever the computer generated solution are. The toll free number for help is actual a Medicare advertisement number. So just load it and hope it works maybe today maybe tomorrow.	{'neg': 0.039, 'neu': 0.626, 'pos': 0.335, 'compound': 0.9261}
361	com.facebook.katana	social	2	"Personal profile works fine for the most part. But my professional public page? An absolute headache. I see there has been an update that makes it operate more like Instagram Which I was fond to see. However it's faulty. If I follow too many pages the whole platform starts spazzing. Nothing loads, my whole page is frozen and inoperable, and I get booted off of everything with the ""session expired"" notice. Your new features for public pages are very buggy, please fix."	{'neg': 0.032, 'neu': 0.835, 'pos': 0.133, 'compound': 0.854}
362	com.facebook.katana	social	1	Facebook is my worst nightmare!!! I always seem to be friend suggestions with people I want to avoid and have no contact with. I deleted the app and my account. I wish it didnt take 30 days to actually complete the deletion. You guys should fix that! Only good thing was the marketplace and now I'm missing out on that it sucks! Marketplace should have it's own app.	{'neg': 0.172, 'neu': 0.707, 'pos': 0.121, 'compound': -0.6449}
363	com.facebook.katana	social	1	Update is terrible!!!! No longer able to share a post in facebook with friends and family in messenger, keeps asking me to log in to my account, which when I do it says I'm already logged in, this is ridiculous! Please correct this immediately!	{'neg': 0.164, 'neu': 0.696, 'pos': 0.139, 'compound': -0.3331}
364	com.facebook.katana	social	1	"hate the new featured photos collections. Can't reorder, can't see them all at once in a 3x3, stuck going through one at a time. Absolutely terrible. Can't see ""all friends"" on friends list. stops in the Bs. Actvity log doesn't link to the post/comment in question, which is absolutely terrible, ridiculous, inconvenient, and the only purpose of having an activity log in the first place"	{'neg': 0.272, 'neu': 0.69, 'pos': 0.038, 'compound': -0.9515}
365	com.facebook.katana	social	5	A really useful app to connect with your friends and family and to know more about them, what they are doing, how they are doing. It seems distances have vanished. But one thing is missing when we are gonna update our relationship status, it gives limited options. You must include Shadeed Singles or Shadeed Charrey or Desperate Singles so that my friends namely Abu Bakr, Habib, Shahid, Dawood, Usman, to some extent Ali and I can fit in. This will help us perfectly describe our situation....	{'neg': 0.076, 'neu': 0.724, 'pos': 0.2, 'compound': 0.9348}
366	com.facebook.katana	social	1	Update: half of my feed are ads, old content that I've already seen. I want to see the new stuff & organize my timeline by what's newest like I used to. Terrible app. I have to click on notifications multiple times for them to go away, always see the same old posts when I want to see new things, only seem to see the same few people's posts all the time. Tired of ads all over & now in the middle of videos so you can't even enjoy those. Never been closer to giving up this service. Needs dark mode.	{'neg': 0.079, 'neu': 0.852, 'pos': 0.069, 'compound': -0.4815}
367	com.facebook.katana	social	3	I wish Facebook would make up their damn minds. Either put the profile short cut button on and leave it or just leave it off. It's actually a nice feature but hey the problem is it makes too much sense and they don't do things that actually makes sense. Just saying... I actually enjoy the short cut but if you keep taking it off. Just leave it off. Or make people happy and leave it on. Other than that the app is good. Not alot of bugs. But it's not perfect by no means.	{'neg': 0.158, 'neu': 0.677, 'pos': 0.165, 'compound': 0.7082}
368	com.facebook.katana	social	1	There are many bugs in the new Facebook app. 01- Can't select albums when uploading a post 02- After uploading a photo, transferring albums can be done on the computer, but has been avoided since it has also been updated. 03- Remove the limit when forwarding the message 04- Or, if there is a potential link to do so We all experience these issues equally. Provide a quick response, thank you	{'neg': 0.041, 'neu': 0.916, 'pos': 0.043, 'compound': 0.0387}
369	com.facebook.katana	social	1	Terrible update. May as well not use Marketplace now. Cant read the whole text of ad when you click on it, has like a border down the side. Will definitely not be updating my phone. Serves me right for not reading reviews first. To be fair though, an update shouldn't make the program worse, thought it was meant to be for improvements.	{'neg': 0.085, 'neu': 0.752, 'pos': 0.163, 'compound': 0.5719}
370	com.facebook.katana	social	1	No rating. This is totally useless app. I can change the password of my account but cannot log into my own account. I have changed my number and the new number is not yet updated on Facebook so I am not been able to log in for past 3 days. I have filled the required forms and attached the required documents and yet there is no solution..	{'neg': 0.086, 'neu': 0.873, 'pos': 0.041, 'compound': -0.4921}
371	com.facebook.katana	social	3	Nice app and i love it so much... I just wish that it was equipped with a message tool for its own Rather than messenger..i would really love that please.. because when am using my Facebook and i received a message it almost feels like am leaving the platform to another..	{'neg': 0.0, 'neu': 0.703, 'pos': 0.297, 'compound': 0.9582}
372	com.facebook.katana	social	2	There is a bug with Facebook app for Android. Whenever i click on a page, the posts for that page/contact/organizations does not load! There is no problem with desktop app and not my internet connection problem. Please fix the bug with an update!	{'neg': 0.056, 'neu': 0.836, 'pos': 0.107, 'compound': 0.3489}
373	com.facebook.katana	social	1	This is a terrible, terrible app. It is practically unusable on the p30 pro. The red notification numbers never clear, even when you've read all the notifications, comments don't load, lose your place in the news feed if you lock your phone screen, weird and random notifications from groups appear, even after you've disabled the notifications for that group. Nothing fixes it. It's awful, would give it zero if I could.	{'neg': 0.163, 'neu': 0.809, 'pos': 0.028, 'compound': -0.8698}
374	com.facebook.katana	social	1	Far too many unannounced updates, updates often don't tell what was changed and many updates break features that used to work as desired. I don't like the random page refreshes while I'm reading an article linked to in the post or commenting or replying to it or occasionally while writing my own post. I used to be able to get back to where I was by reacting or commenting on a post and then using my activity log links back to the post or to find my comments. That link no longer works.	{'neg': 0.045, 'neu': 0.934, 'pos': 0.022, 'compound': -0.2982}
375	com.facebook.katana	social	1	I dont know who decided on these new updates but the app sucks horribly. Not only are there ads every 15 to 20 minutes, but when someone comments and tags you, it doesn't even send you to the comment like it used to. It's been like that for over a year. It's gotten to the point where I feel like it's time to delete my account. It sucks so horribly	{'neg': 0.191, 'neu': 0.701, 'pos': 0.108, 'compound': -0.8555}
376	com.facebook.katana	social	1	Since I go tg the update the site would load anything pic and videos. Everytime I try to scroll through it pauses in kicks me out of the app back to my home screen on my phone I tried to report a problem and its exact same thing. Normally I don't have any complaints but the fact that I can't report a problem on the Facebook app means I have to come here to do so.	{'neg': 0.023, 'neu': 0.92, 'pos': 0.057, 'compound': 0.3952}
377	com.facebook.katana	social	1	Hasn't worked in 5 days and counting across all platforms. Newsfeed doesn't update. Followed all recommended fixes and now can't log back in because of an error stating there is an issue with Facebook's security certificate. There is zero customer service/support and no acknowledgment from Facebook that there is even a problem. I've searched multiple forums and there are scores of people all having the same issues. Thanks for nothing, Facebook.	{'neg': 0.095, 'neu': 0.816, 'pos': 0.089, 'compound': -0.128}
378	com.facebook.katana	social	1	Latest updates have ruined this app. Newsfeed is showing posts from 2 days ago and never refreshes. Likes and comments aren't showing up. When I log in sometimes it says can't connect even though I know my internet works. I tried clearing cache, uninstalled, reinstalled but it still doesn't work. You need another update to fix all these bugs! To everyone else having these problems open Facebook in a browser don't use this app, it's the only workaround.	{'neg': 0.092, 'neu': 0.908, 'pos': 0.0, 'compound': -0.762}
379	com.facebook.katana	social	2	Recently this app is frustrating you're no longer receiving notifications, your videos keeps restarting when you click to watch the whole thing, you're getting blocked for some stupid reasons, your content is being removed while the other disturbing ones from others are still up hmmmm should I go on.....when u refresh your timeline you keep seeing the same thing you just went through nothing new shows up 🤦‍♀️. This app is thrash pure garbage only good thing remaining is WhatsApp.	{'neg': 0.148, 'neu': 0.821, 'pos': 0.031, 'compound': -0.875}
